"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
171.0,3330.007454563689,11829.495606550523,180.59828781292106,1372.3114248337345,121.43412814835648,20.227258703393037,511.8822853046351,19.98038534563075
171.0,4766.766167538276,14686.248284010973,147.8800539266592,1152.712655264108,155.36016159048492,19.05322080737267,407.3965581600981,15.407509334878402
171.0,4845.070603136504,10552.901180402207,198.44947230157635,1208.4422685143786,136.85529594789475,20.473140908586902,482.9466932233152,27.235652317353033
171.0,5495.4893490901095,18468.320938682155,135.28631516810688,1189.0936425044015,102.76561516040277,19.670766594598966,693.3288395958756,13.078175037231416
171.0,5858.689144257068,5285.323888368936,144.1584572924376,2723.8883309404187,137.36507770211912,24.879154196420473,619.2728632194143,8.39249084745301
171.0,6136.69929743715,16508.39766696061,136.34977378726114,1290.2603732746697,149.05694336358818,20.669485278237154,465.6774620330249,12.82478991066715
171.0,12905.541801978741,4724.36592253175,175.84293320272815,2063.4146152519297,197.93416187885396,24.658090293314622,458.00524382044466,15.421092371924303
171.0,14563.187621851564,7759.3267590413,148.4691849810108,1298.7413846148545,144.94951557315625,17.920732936105303,359.19536599720385,13.243284094905428
172.0,2223.9487105133076,9218.300276557326,140.53298431767786,1721.2346155362316,81.3707822855579,21.95064839030991,944.5599029259149,10.954549591764142
172.0,3276.6037973301814,11820.602126230546,155.39652173795707,1160.0186733364962,122.07440763787783,16.932194851259617,384.77906032552005,15.209807185991865
172.0,4857.127540061878,10582.823961818069,194.57879131150216,1415.9985450821769,139.71670340922293,21.785726090108643,489.7140094242057,23.86008571062724
172.0,4781.203037918222,14645.265220066238,116.07701478347684,880.5605735341393,155.60675392726236,19.78068511095341,415.6463659039474,13.083422430127959
172.0,5454.861704517269,18436.441554086,152.84787234566954,1597.6787588760478,102.53124946154158,19.61954511258803,505.9256444333453,12.449781492323972
172.0,5911.369070696947,5324.001332261919,140.70127759442772,2037.0421287445845,143.79827170694006,20.29562758950511,450.7745437210903,8.896371531018131
172.0,6180.260211799829,16431.950176526156,146.75197789101762,1457.2513208994797,148.40365222813526,18.12584966975951,331.93908178102635,11.80609989807563
172.0,10607.0653056308,2832.85451166646,147.463664741343,1288.374876365025,145.41700309234753,19.58063173216449,412.4389833141928,14.161719873003493
172.0,14522.827297405796,7739.838416877863,162.67783698837306,1517.9087904346036,140.3622284490684,17.227193663901385,310.7199013662059,13.139885865755259
173.0,2249.8443263849076,9237.694559263166,156.16607299050602,1977.5020256302,73.39652111551361,23.62117059905273,1053.9022096294423,12.414849994224216
173.0,3262.742886484823,11852.09610709838,128.6793475631559,1189.082050348614,131.2984568390494,19.43631657484559,460.8714224804516,11.839122628171422
173.0,4760.60290637119,14703.91296434663,145.10161583241856,1190.6027660466318,156.6151527291252,20.232708121904853,404.64192538486924,15.19112854417876
173.0,5425.650877128487,18440.232162030803,146.58028580992675,1439.4940555441835,107.98498898462398,15.9773403329901,369.30360422395216,10.821435694236664
173.0,5861.265213781445,5309.730855697715,126.13633994119101,1729.9051467595575,147.33546233299876,20.052740142711187,431.6221653262839,8.414506700573336
173.0,6162.7930516650285,16427.805794631255,144.44690169964863,1220.264203949932,157.27508323260412,18.31103145512063,342.57945241878605,13.56725826842812
173.0,10608.330657797744,2867.0174587828874,130.89353265638184,1175.0674171913847,153.4448281851919,23.649984733778357,587.003088743296,14.51752910325538
173.0,12865.352235620561,4813.294033802095,170.76566079440784,1826.3888762283507,211.16875365521148,19.629096489594534,292.7667834813599,13.480627491783721
173.0,13687.10153445546,3784.0863590537724,142.41472370172352,898.3216131302717,153.66450511685818,17.45159913788335,326.71655415159273,16.800471734033675
173.0,14475.709580886434,7706.12205870535,159.81337574078609,925.8340740611214,146.28288666496456,16.846891281056976,309.06488533083115,19.605805744816422
174.0,3300.5178488767547,11881.691942704125,149.73007803348736,1358.8686876646689,122.14617631143932,18.38926250136174,414.23227977531496,13.178736685939374
174.0,4762.734726476863,14709.055629871515,140.75296791889713,1033.9461370743563,164.72909600796257,19.875770591322148,374.64896821708174,16.116112358937844
174.0,4867.616666427472,10542.75303920253,193.54206779690188,1696.020446153823,129.89800534453468,20.332656323794904,471.7402427398959,18.73441507121171
174.0,5893.026036243113,5285.69679151569,153.90615674313167,2794.8045816692857,131.25206818401603,23.87927022167943,603.724118455676,8.921624590115991
174.0,6132.408829620804,16486.507909772703,167.37831216719476,1842.7935966981802,141.75807116098122,17.144120632927592,320.3418116713195,11.585778146256196
174.0,10603.182179621072,2863.195128674997,137.70226714660663,1380.9577141095654,149.39686316287398,22.850894838213954,566.0378712250312,13.335727256404446
174.0,13737.980640004807,3767.0961530143736,189.44851829883723,1689.6617585587633,147.8024969194129,23.492756689629246,543.1327333475981,20.521859327260753
175.0,2209.7084424286586,9214.162194030876,171.7644671903684,2513.867819392003,58.11983318324947,20.044219855225762,726.1901269197308,10.391750017731798
175.0,3290.47359289384,11907.873450982794,116.56833652182996,833.9858490153888,127.50205215097411,15.731633005240534,302.76507143428455,11.572703549953061
175.0,4811.640709135565,14760.331947808443,164.64890347273575,1518.887065201547,153.7871827605837,22.367503616215988,519.7813521446055,16.686238032753316
175.0,4949.0397184083195,10572.810414718471,145.24978972675345,1203.6995507969336,146.70466054162796,25.0995359768261,693.1869597225527,18.161990873485724
175.0,5426.800874480227,18449.385782511206,187.32975447726253,1991.4222838799626,88.90118167395647,17.058314680866637,436.3069063846015,13.154556789125962
175.0,5918.778501041444,5242.760933971599,160.63526700812932,2072.249101715928,130.39647628019517,21.455249790242863,526.7080786238079,11.570238408124776
175.0,6110.797992643693,16521.52141322539,139.52273527463362,1147.7774209642027,147.50097165640722,16.26199554353995,307.6680633892112,12.269751443298377
175.0,10658.805830748859,2897.7578316982954,139.8109091029095,1335.380444846766,142.5372472199006,24.02292445456246,639.1126613722504,14.762570180967625
175.0,12856.889262164521,4882.889512569875,138.6239609387506,1556.4777244170377,211.4268594405238,21.447734843563776,354.8415109997406,11.487916689609394
176.0,3317.9718376190676,11883.041223068276,139.7161289947313,1357.9229348421643,122.04646665158985,16.402844204690208,343.02058839514325,10.683216998133002
176.0,4801.017098380944,14771.42126519294,127.39001754691111,1107.5009843724297,156.8810629859377,20.412397909129066,430.72472551567137,12.895636302256442
176.0,5910.13402668956,5335.192982656475,147.36113334853792,2293.279940387094,143.08554911420308,23.634712701310725,575.0637330120665,9.774349588558804
176.0,6179.982121974548,16443.026022137346,193.5637892392355,1592.699377356327,140.92454613902876,17.00094720944819,307.12994610767396,17.047238212879442
176.0,10682.5708591344,2891.711180550458,150.67559196423022,1593.780216564394,137.4248803958203,19.211002648781655,427.8656414048428,11.957714070158142
176.0,11958.188074378431,10529.479378820455,108.43169680452345,505.2426546653395,151.63898821406207,19.450891764824608,456.07017574536206,18.97760293303291
177.0,2220.5330539881706,9215.741894819503,135.1534579129978,1702.1212081285262,81.1966287372716,18.714347943009315,798.3478158411697,9.13648123498107
177.0,3175.088633240705,11820.836808947008,143.88798448220092,1542.459025733978,124.50573906097166,17.623202867622915,354.7676562217283,10.613342963345366
177.0,4159.209544237438,15404.647440308718,129.2791170856008,629.5013546152929,149.43443404138037,20.175209042118784,467.6705614703384,22.150454475840448
177.0,4555.7905235933595,10780.935128468846,179.84895064148205,1515.5071751594478,147.4186260967742,27.33597144602211,761.490948170246,23.666296197788135
177.0,4800.6171646598405,14753.033575340352,127.20948178244521,1182.57668730262,153.36142648406656,17.72218739896611,333.41873850752205,10.85220232822064
177.0,5435.3257639074345,18454.23390183621,126.64964854771316,749.4430875112488,105.24613797277752,18.18759103278133,567.3713864781733,16.569991333201205
177.0,5937.548692916179,5308.910051202396,145.51178597331082,1817.8250923048618,142.55078619895173,19.667922704272748,437.5277341490548,10.182683886080103
177.0,6278.086830137837,16460.489632088767,120.06250579143254,1135.7478697093316,161.03721197132535,19.673812089813406,416.60039815637606,11.009404659858754
177.0,10693.239035015411,2857.830321390421,168.36102257382504,1880.0388405887484,128.90888099412228,20.339445501918142,515.6006613930963,13.17491146473754
178.0,4520.726401702595,10770.58189809318,145.6774464817525,1020.359449341094,158.75938955715782,26.34627061760835,666.480503710865,22.32823259657473
178.0,4790.46043844089,14734.306764953584,116.7024986763731,960.126665047586,151.74226930811844,21.087414226123013,514.0332641998939,12.867571713177616
178.0,5455.220318187641,18435.018200361086,159.43189455167644,1684.2788735143106,105.65845507584818,21.369109533502982,651.6847725484494,13.740836727239621
178.0,5882.624204686685,5348.418685629587,131.3432631166081,2154.4808888491434,151.34436875570609,22.86427322430989,540.3528884058189,8.216503763034623
178.0,6273.33940801586,16519.59258994171,142.9495574516836,1731.2644488915096,142.28266660170658,22.149370484392026,452.1856825467377,11.318625001524174
178.0,10692.568801691841,2924.607761178092,161.27173888897295,1454.660571820619,136.44318408177335,17.749965729047865,340.60988360254856,13.76700514905209
178.0,12012.658314946779,10576.533323964206,172.32341432204439,1028.1988147725774,146.49882104633605,19.26654498481478,385.3302952575915,22.99793005367475
178.0,12830.149939442239,4885.263077798441,135.28274978345223,2013.72217876263,212.66496434910974,21.75807538642259,346.23265427219127,8.842787298436807
179.0,2246.6601684995276,9225.546639341459,152.24888153118587,1642.1885494185585,87.215065812049,26.781711679581672,1257.3394776203015,15.681391294034283
179.0,4538.766771638857,10832.201922226875,141.18592098795776,894.6085229855947,161.55740010546643,32.159587359203606,903.3597727263623,28.726719302336342
179.0,4809.720841077066,14749.872401226587,151.09722775599516,1391.9545623167037,159.4634251665675,18.858090328840568,364.1761485476016,13.377493578453402
179.0,4868.6705804570465,10590.61750833919,141.68854742874544,932.7175456405222,156.28750574648697,28.42888826002198,711.715488536406,24.75174756898325
179.0,5455.793486978581,18415.255992041664,180.52713176551347,1867.2725206629034,100.11898422258109,22.631751515117536,708.0694005422496,16.504146790234024
179.0,5865.631247279686,5332.1728972955925,135.06968198644742,1502.9602112769505,148.71136416365428,17.851892050780762,362.07536492833697,9.820695348762495
179.0,6359.388439925545,16490.81783274761,145.1417582113953,807.1752463575324,152.18676906117997,18.02240518865573,341.9049505353798,19.738289690648102
179.0,10696.468133181252,2918.109534699484,183.64404666187644,2059.996198441498,134.8214785580156,21.39330925421207,470.20866640893007,14.816937533696835
179.0,11951.455866238866,10527.868532981143,160.46917099808394,1165.1874670077245,147.37371219475037,15.116465037165979,249.16775239265274,14.653448499383074
180.0,2250.923727975822,9236.084327689772,171.01927371136765,2221.118916522988,81.20440506257613,19.494295957937492,511.3729652379302,11.266866067258793
180.0,4890.829025528772,10501.360742119963,191.38328258003312,1697.5878894151624,129.8970390128908,22.910778647607216,511.69779907531137,20.365253454723877
180.0,4895.048256686123,14665.243501707333,160.09823626127297,1388.162865816999,148.4526623354778,18.303847490104754,384.72476048308175,14.53398169135585
180.0,5479.626590958276,18427.885006655622,146.3332181497471,818.4382536893081,106.97999178308822,17.8759249917582,509.8379151861436,19.64493559742523
180.0,5902.452147522651,5306.533249753045,148.60817462175024,2535.1632630098848,143.97268564707628,21.09337953212465,497.8361339580639,8.318537485697501
180.0,6353.217640698952,16459.410418871415,131.15570132868646,1115.9147174774125,165.11580752322092,19.653051005438737,388.09187814977275,13.089227836966753
180.0,10695.300301454563,2912.186949525103,126.4273123886806,1041.7882575387953,150.37753444991213,19.66209416583964,406.26150927904763,13.042068198815825
180.0,12931.587628572132,4896.452547454936,155.05193613629004,1943.1160983806128,220.80095729041523,19.42871429095122,267.28924665723684,10.63633130875881
181.0,2234.7202575969845,9216.901745961402,143.72874093341585,1535.9090863141987,82.15036955193024,20.327828884962457,789.4183304610252,11.883749802699596
181.0,4296.17563059038,15392.820549130713,173.42695110770995,832.0704850207114,163.5245358916481,15.8020179053074,273.9426798877541,23.8539017273809
181.0,4908.380322289109,14642.87221368452,166.00334034567925,1288.277995846815,147.6596318860914,20.537013423712672,439.2450051118226,18.34873118402014
181.0,5947.136086486666,5314.716717196127,139.61324082227753,2026.07240622137,149.85730364987697,25.862835145936938,686.9560124031116,10.670435150402515
181.0,6339.747386393107,16489.902556762816,148.2647435484547,1217.4579760735908,141.00386247679657,19.20331615425295,407.2609030692422,14.821216693389516
181.0,7799.10209977554,8914.722815051187,146.7607359786713,2030.5351766968938,151.05308865084373,19.914517945940265,396.3256629792407,9.4658715800441
181.0,12934.96376964683,4859.460724715897,163.98493883439235,1610.289247718188,222.01943827099254,21.859991593908656,371.0838295089512,15.377279344294918
182.0,4977.412783435303,10492.003703974511,142.15039363017632,1242.2446579185573,147.82699628555935,21.813716681700672,485.6209890259294,14.98939296501333
182.0,4905.744598465678,14651.639503524104,166.48557239165714,1457.6579406591877,149.10755003644553,16.11298948425621,293.98965916827797,13.469092775291317
182.0,5936.354744800107,5272.3143920766615,153.09119249543753,2495.669038481011,140.72542436592514,21.426756279166735,490.5994190382311,8.987273431842036
182.0,6319.515589156402,16476.840014431906,184.46281776159103,2316.7953536246278,142.45017191201148,22.326854863844144,448.985518972448,13.89689276630043
182.0,7776.870717619293,8883.643959741643,130.6113568752469,678.0189892746678,148.80449507737887,15.955052529143725,294.8394453076234,17.230195721818053
182.0,10687.393583144996,2912.589312245232,156.76810839388145,1719.8357732980933,144.17881788341296,22.576501059299993,484.2948761507916,13.686054372555576
182.0,11975.12611599553,10522.394014135207,93.47880830262383,503.084436401231,156.97079904598044,15.047853766021051,262.0827214010299,11.880258126868656
182.0,12919.014047556644,4849.891542295103,168.43049712123454,2324.359892164565,210.01826315787815,21.04874470199972,335.0831188699932,11.186810418819821
183.0,2265.3686607053946,9236.759087407625,184.237173490533,2668.806046285687,62.62999612905718,23.562666727676312,801.389666520428,12.736809165509685
183.0,4461.890263593342,10893.851577577238,146.3556418233335,834.0087060931123,165.1366136980659,22.574044564920616,485.94993676600234,23.728764786227064
183.0,4852.977313839308,14618.499066580895,116.15322115847454,912.081208486336,152.74847096451245,16.460814414102018,333.07043687769425,11.002556772438766
183.0,5438.950392360985,18422.683104871765,180.8200244515595,1944.6932438853719,98.93492836511369,19.17493374114365,559.9479236210387,13.857723795860066
183.0,5935.168908254835,5209.387347976163,155.59096709828805,2126.3421032303863,136.0814087676727,26.077431886910993,723.9411383446555,12.536592790282317
183.0,6367.579888298972,16401.393392975453,134.08146146622292,1352.4176558373908,145.95091990151965,16.309201600724904,271.96398209203454,9.946115852409536
183.0,10663.565693969727,2922.0472445336814,151.87550087747587,1333.1567280784018,140.5815702572744,18.801925785761437,402.02125411361624,14.007621336398186
183.0,12035.483786944162,10521.367978082975,120.46981999659158,733.8189441666293,151.8373125154686,16.41752570264942,321.38023183005186,14.191678737754502
183.0,12905.070052996582,4828.031167674219,170.3536989976136,2605.1255558964217,197.07688337244429,22.771673886920418,388.5129249949522,10.974876446738584
184.0,2263.03441589746,9233.973863180036,155.9920505936158,1955.7027708170071,76.16289504647673,21.40306214163543,899.1779331641136,11.54110173485816
184.0,4461.385133215333,10924.845113593741,151.60962207686097,1098.152311044135,151.13579223041378,15.296513930901252,266.4179587709951,14.094740794341313
184.0,4835.768294879944,14661.914428375181,137.34938391821566,1324.3865853900231,144.0363400862263,17.4337957439359,304.53724021729414,11.095145280123885
184.0,4944.394433371472,10477.19307358406,123.21903373634635,553.9811229916351,145.03778867315583,24.826068062390434,644.0061525935029,27.563794651584406
184.0,5422.8276868129005,18434.557621762924,196.52136986454863,1759.5928937366036,90.3938328945262,18.721861326132675,537.7901355674778,17.346221176759048
184.0,5903.2895995383,5170.086314779451,149.732972440643,2035.1408264090308,130.8261703624028,19.11519392772046,425.5827205505434,9.486648728021164
184.0,6297.239041418932,16509.78715307757,148.095320628979,1613.145079520772,140.136476213806,20.16068620221496,453.4317723024373,11.91844732010378
184.0,10670.693576898764,2917.9179128619894,133.38220720507405,1452.5074300212923,140.50851742392106,26.04443295700488,789.6116038196168,13.410971278926409
184.0,12060.194102577427,10479.777829802912,136.8685911708454,864.9807488077665,135.1509377368626,16.086531512204907,334.635382370363,15.135264755726416
184.0,12941.016738010934,4842.7470279084655,163.50412395725922,2299.1717211215855,202.10166490887997,23.839449842699413,410.35979104530617,11.850804163671897
185.0,2285.2982229733157,9231.303262562635,190.92456134500108,2539.3190367518982,64.8040304872699,24.869403383027585,1034.5364646653104,14.921135608423194
185.0,4868.956002976381,14556.20192687837,143.42041756747847,1132.4533823105317,148.29749473873304,15.383306122879537,261.7508578057607,12.49038700999354
185.0,4987.411802164682,10457.810544722917,116.80885835030587,826.7738574789998,139.48096214054826,19.36692348187469,446.1349215837466,13.772304292655006
185.0,5434.850336980932,18440.668023708105,190.81744965697587,2018.3524034091456,98.95144666756913,20.681705222703606,564.2011697558179,15.747491876863727
185.0,5891.381283517015,5149.647776509009,147.87683932381015,2186.9713991363446,134.78088529333365,20.053683454727704,399.69914757766384,9.035319596129144
185.0,6320.9720071344145,16487.840690372315,164.84162417495773,1772.7686895752227,143.5377190954464,19.27077325915999,390.6119792875307,12.79926073653151
185.0,10724.174746865974,2983.190115398505,181.3479827417471,2221.525491804247,127.77979162283876,18.857867711060486,353.2794618205166,12.185364551898644
185.0,12085.302947990062,10476.397568480306,119.0978944165144,840.0124649939023,148.11731986879258,12.387715722928734,187.2541286141976,10.089895768350601
185.0,12934.985974127774,4908.290458467127,164.2163150783142,1703.8729281291048,204.08542738622015,21.01904062452838,318.7697990583003,14.155658854122986
186.0,2291.055896756468,9243.914420773815,194.9983580183877,2266.6897877478727,64.21787261558066,21.71399450877973,804.1744798877966,15.345567398497858
186.0,4992.5576982315715,10452.756437179512,161.91350571106005,1394.4043463208932,121.50027860289785,17.096837041693995,388.4441384608705,13.977260948623593
186.0,4886.154315822235,14521.64097224501,152.60735146718983,1503.6717185635412,139.1890872550152,18.882908642394074,388.68540288923117,12.715214918025676
186.0,5378.268577491446,18417.425771146634,171.8064454361486,1541.5028336681187,97.86478269886578,20.009186330494476,578.013758602801,16.18452524271766
186.0,5873.3116574161595,5169.774272522065,163.5753744093361,3219.6031569391644,131.90302300204837,27.103562613296003,846.2140444164767,9.697129845954628
186.0,6230.317449501797,16471.249860625154,150.5084193604602,1206.0119029565542,151.27782018530908,19.103957269188847,415.73414562864104,15.299874402792337
186.0,10681.481141504066,2936.7597897175897,170.23829517413898,1985.5048486448238,130.24897991629774,20.330621755416534,449.2532899320898,12.787015754908325
186.0,11993.519720928869,10496.295424927072,136.34501257771734,1020.6805825147616,148.36394173396695,17.774426470673287,338.88251427808734,14.02849847162743
187.0,2268.7886629532186,9252.035538042472,151.00394318675166,1941.1508601062685,82.31582062406756,20.160296813834485,739.5202796598068,10.454709592343677
187.0,4874.7557846586105,14533.66356324758,143.6107645837212,1278.8497765574875,149.02132365121037,20.19599567756385,417.273364463021,13.938973297507518
187.0,4943.067252598697,10449.107594305999,131.62707090286386,941.8330875478736,136.7340384249022,17.966593641420268,379.10310170514555,14.28301664914051
187.0,5456.803549545349,18403.742355547613,173.72913632674044,1358.9899882623945,92.67706090133125,19.543006458302894,612.1369517722587,18.200937194238723
187.0,5899.244414637375,5211.539389007757,150.4206732516913,2674.087181061581,131.98160514140065,20.318753642244257,451.2865002229761,7.8922870359715125
187.0,6223.619601807815,16376.235722631662,175.3524066488248,1258.4127122460238,136.76182167883567,15.758131617087978,314.0479366957003,16.580684947700405
187.0,10701.339488651403,2992.041859778912,130.85909063909423,1287.9785332101087,150.23893328229295,19.54985599314495,434.6766196226028,11.40933040912944
187.0,12906.180005203885,4868.119838019942,161.19213472486808,1438.429438880037,201.19078869273656,21.65988700804223,395.0882978824995,16.412084367450205
188.0,2257.4287546895634,9231.77082192497,168.6277546350175,1999.9138610648165,85.84336876146763,22.745875033930496,849.7565637881685,13.705052946774362
188.0,4875.4035171298865,10456.255427584592,128.1433286149598,749.9403350221211,140.18209974334874,15.512859255274952,312.640772045462,14.855863780889559
188.0,4833.055816799462,14596.750831068943,129.31763364332957,965.6264333142857,157.01212222340237,18.500096170316322,352.6222381768689,13.84996924282136
188.0,5922.094727792873,5211.562265828466,133.7345634117211,1536.8395769328843,142.04280014589932,18.384019807664824,375.8808937136706,9.675977841225878
188.0,6181.855956236835,16426.0100511321,141.23628098817125,1431.9122774865996,158.5702274168762,19.28075996116534,389.33272902496856,11.759787169659948
188.0,10677.828703158282,3014.1134845571137,140.7157263607787,1416.1980747978828,155.78400256066277,26.540227671345974,753.687491000193,15.423189628749899
188.0,12938.89334325251,4936.912624648698,144.0994556549976,1574.3619427789847,215.51234096683103,22.781803896590542,422.59003985028403,12.815946862907895
189.0,2259.6638000275216,9254.137353834854,167.7020368452431,2511.408812304781,72.64089928580172,23.304838201222378,870.7894717292768,11.237995224310856
189.0,4825.649897565447,10444.48658172897,99.48495225037611,583.9776206045409,139.80784817788344,17.00386355479337,358.4549251620329,12.738625778296262
189.0,4848.125809715227,14614.845699768028,116.74357679594105,821.5526655168331,159.82541234562544,15.591516786932209,258.07302271831645,11.677828525441752
189.0,5455.130972003606,18459.983760225794,163.0035416013377,1539.1303776680777,105.14126039134148,18.60181246040476,538.8863734725269,13.852539053199129
189.0,5883.190252331101,5253.9334245220525,146.489935594826,2455.2843577677504,142.08833356180224,21.710441231731586,469.6007328229098,8.524924554232985
189.0,6253.6850593895715,16453.233036894027,141.51850270792005,1377.9586029695,156.40348305570015,19.270541481431472,347.078456229304,12.210593860408954
189.0,13710.634214424219,3775.5848353084402,169.51577255259596,1570.1171253701511,156.9035571479094,24.010324641959752,540.3521730513529,18.178939609670365
190.0,2236.227538993702,9210.645198721573,131.70723099608134,1507.071198348425,85.51274108297943,21.382700806861084,760.0178973744581,10.763355560860914
190.0,4814.466816356155,10388.844286226185,168.44299046251297,1106.9219023971789,122.30076438243552,15.221653869012586,294.3913125491255,16.837368908850387
190.0,4837.887963190033,14603.973168907265,159.46047661379515,1130.6474651639512,151.251797497318,16.17631294726704,298.084458153487,15.71675340237039
190.0,5850.320265888576,5246.264092925316,126.83118966638533,2075.9561039808937,149.52608175808166,21.966182502851034,545.2675909181925,7.753883308151941
190.0,6279.87027488246,16421.978053351177,153.3091890749034,1954.308012231886,147.72307043788493,15.218294629842063,256.5232859548948,8.694097683996173
190.0,11975.548504991437,10584.73791309938,131.7853366567926,679.800517128196,141.9938060806795,13.227685965268579,215.80486105092112,15.04689135250485
190.0,12921.541673491702,4949.095319862205,174.69456634808333,1567.0083104997634,202.0047953635445,16.20391295361159,207.78194369375043,13.81822234843921
190.0,13721.934806948075,3811.05678341875,181.53976031833562,1383.378932566465,146.5011156471058,21.018852423451367,502.8370761277663,20.71476150497292
191.0,2237.242461804209,9219.548595211107,150.9420163541269,1984.4316549305345,77.74288635702028,21.057437147473163,784.7873107904362,10.599303574298403
191.0,4858.092684221211,14649.939402036383,141.73190637145004,1100.0263493691446,153.93816824707807,18.05300140052673,376.8867104665919,14.23681966849934
191.0,4912.184120800904,10501.63419475861,154.46132835013802,1072.9717481922512,129.65348170183074,16.11106608107162,319.69514217691204,15.507685316988828
191.0,5431.257996413929,18434.01724044667,157.27018045731543,1307.5194613300832,102.58882286318025,16.061246034674234,376.20345190056736,13.377378990812835
191.0,5877.790034919419,5205.2623324636115,159.91879794410022,1983.8860076091994,139.8384925539671,24.239332828671326,655.4099298185896,13.214503200167247
191.0,6227.7763410393645,16425.919718467416,145.05085066575558,1282.9965114711995,156.73597947567896,18.76834216887342,340.88736455156874,13.327018100718202
191.0,11996.551360145979,10529.371800069677,109.79562038193272,541.2957235434918,150.86659116873128,15.562439316524264,278.78023915555065,15.144601714861443
191.0,12835.34009152622,4817.853858650806,167.38292437207534,1506.3324789092376,207.42756268952857,19.86478234808722,314.13093599400753,15.66046834777281
192.0,2238.566014953697,9210.65650277357,154.24174468933134,1975.5488335471887,79.54051933290837,20.727513044349887,739.1569074190841,10.923474789989037
192.0,4913.893880412746,10411.136678983548,131.7592214950964,843.5962976097248,131.70403594965154,18.505499167497877,432.23496942124797,16.212757550790993
192.0,5482.49318873958,18436.6198545141,135.46011826516676,1011.2369142075812,97.69879711132556,20.161437481264613,616.7230927301695,15.515649789151277
192.0,5874.2068314058615,5247.394079815626,153.43042427177218,2247.663223249184,138.75025908003016,21.26374828922428,502.85227806968436,9.839609999359135
192.0,6193.552316590165,16433.173978916777,192.12911024715817,2576.0844913584806,126.04309945350761,21.474634366659618,477.24463753377717,13.148055025914184
192.0,10676.009446783257,2928.3143055360465,181.9487924810161,1788.8501134240066,133.02302749614725,20.94514058194232,488.3304692307612,16.302311234432114
192.0,12033.991728669547,10538.175768554449,148.39997059734773,788.154703115185,139.7393104625476,16.715337419527927,337.29780210196344,19.71378073294589
192.0,12814.388488873203,4825.113291506882,166.37633719150878,2029.0978447062917,214.29119764917718,20.196544709487515,303.3060876263797,11.964519140354293
193.0,2242.7705460204775,9212.560924471218,135.97529896142285,1449.9297621193757,78.65942638833593,19.035960768286316,657.4591488929622,10.764019593538936
193.0,4734.8235568160335,14586.01248007104,133.51048593498248,697.1189974900913,163.09983528725914,16.359467490332268,287.36936540428496,17.849980267276862
193.0,4954.167388385238,10459.577470892427,133.71520303109943,1165.2771154704512,126.55838717242816,15.15912770685895,277.71731874253607,10.675352891168005
193.0,5507.29007610506,18443.84745521315,133.3002400565475,1233.344314756721,104.67428955347788,19.339301548441313,569.2295860689001,12.154274826187581
193.0,5754.914877283938,5366.597354732939,157.2410837225398,2683.8991856870975,131.82816729111212,23.443791298033922,606.8227202410915,9.471653325904805
193.0,6237.813744872771,16371.617379031608,152.68686913222282,1836.16422829307,133.61279736480452,14.645558011314195,241.28459962767107,8.86629785773147
193.0,12872.370287697162,4822.839747958841,172.26202253035842,1770.4882382671249,197.46121717587508,23.16184857940302,455.539287676557,16.21623818507682
194.0,4257.485092789832,15327.705804499494,188.40240161677804,1283.9958328557502,139.9967870567203,16.245156313132064,306.1385051218954,19.03637437175978
194.0,4718.880304650347,14551.1634331441,163.96551727500304,1097.128099585371,146.14390985631312,19.763425189573717,438.5518267459753,20.153077299761325
194.0,4864.977348077217,10489.870633515759,130.4665444162148,963.5486911152124,128.02781568997275,16.256805716298118,315.7982488518573,12.72419944180317
194.0,5699.842207996163,5324.392019032156,138.07758924769018,1730.7922066450656,142.9472759665475,21.47822936788372,480.56356635608256,10.380875122873645
194.0,6264.21288652187,16267.796019989535,126.83483667905658,1232.888309597398,136.52586902891713,20.450494090046327,462.0809701036374,11.630101466044408
194.0,10699.647548687512,2926.8479976679555,166.49666913588095,1612.1171160903716,135.8960384706572,20.147105502562606,446.28687102448833,14.743085623850227
194.0,12037.940832077107,10489.83064715213,138.88974336900847,596.7504593862798,145.4263644623416,15.318473366559775,272.3939934255168,20.952825681340485
194.0,12845.55109989553,4842.6531919832105,171.0382806066306,2347.025011142946,195.63145818094324,18.493321486126863,279.92337868704647,10.302339122553711
195.0,2216.1581490719864,9212.571686060232,189.08593642251702,2474.0219405792527,66.17877586574829,22.775574807394214,784.2188272119571,13.922712539566994
195.0,4812.617864319988,10436.347886437676,131.54604874717256,759.6300377020965,140.71717019857317,17.99777787386731,406.2241962992456,17.39046684740929
195.0,4794.195995170972,14503.069814312908,114.84429559487086,646.1689261196154,158.838779592404,14.752359026553613,233.89296277646736,13.436430586440325
195.0,5695.88842482168,5330.950483021298,154.45329279904436,2191.3073687964875,156.4857564428123,21.67959694103839,480.66516569767174,10.340432908871998
195.0,6187.2196134340975,16269.322151918886,119.26271874384585,986.8699763704893,153.98516666163889,18.48928921792315,375.8097110654768,11.746299573123322
195.0,10686.388747257824,2905.864301415726,157.1910032136661,1689.4665847895437,138.81157112575468,20.821791205123066,490.4400048991022,13.068261485059573
195.0,12880.32197319495,4864.552565897144,158.85295381916757,2328.811584954754,214.51556309069454,22.188348823071433,361.3082379262668,10.486814777898953
